State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Uttar Pradesh,2023,3,Bulandshahr,813951,20891385,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2023,3,Gonda,468005,46062519,27.8306549,77.8773701,Central Region
Uttar Pradesh,2023,3,Jhansi,701563,45473539,28.6839951,77.4530398,Central Region
Uttar Pradesh,2023,3,Chandauli,458678,14496902,28.6839951,77.4530398,Central Region
Uttar Pradesh,2023,3,Bhadohi,350181,646546,28.6839951,77.4530398,Central Region
Uttar Pradesh,2023,3,Pratapgarh,571815,16896025,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2023,3,Saharanpur,877350,34596514,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2023,3,Bara Banki,448406,49379062,26.9013312,81.2151601,Central Region
Uttar Pradesh,2023,3,Bareilly,1164885,40560364,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2023,3,Sitapur,616736,85053063,28.3548882,79.4185378,Central Region
Uttar Pradesh,2023,3,Sultanpur,464656,11061513,26.2627557,82.069966,Central Region
Uttar Pradesh,2023,3,Agra,1696452,30375506,27.1705419,78.0107255,Central Region
Uttar Pradesh,2023,3,Fatehpur,350838,41807229,27.1705419,78.0107255,Central Region
Uttar Pradesh,2023,3,Rae Bareli,402616,27418321,26.25,81.25,Central Region
Uttar Pradesh,2023,3,Firozabad,636709,20423767,28.3800183,79.4181912,Central Region
Uttar Pradesh,2023,3,Kheri,692784,80242452,28.4299696,80.3176448,Central Region
Uttar Pradesh,2023,3,Gorakhpur,1370080,19174512,26.7494212,83.3665766,Central Region
Uttar Pradesh,2023,3,Unnao,450382,49079266,26.5,80.5,Central Region
Uttar Pradesh,2023,3,Prayagraj,2002831,37301199,25.5,81.5,Central Region
Uttar Pradesh,2023,3,Sonbhadra,417889,82461831,25.5,81.5,Central Region
Uttar Pradesh,2023,3,Ghazipur,793262,9935069,28.6643991,77.3208548,Central Region
Uttar Pradesh,2023,3,Farrukhabad,357214,16051216,27.3817304,79.602854,Central Region
Uttar Pradesh,2023,3,Kannauj,308495,21237996,27.3817304,79.602854,Central Region
Uttar Pradesh,2023,3,Azamgarh,891882,14447051,26.0637645,83.1833871,Central Region
Uttar Pradesh,2023,3,Ayodhya,569157,14839234,26.0637645,83.1833871,Central Region
Uttar Pradesh,2023,3,Deoria,757706,5418894,28.3778393,79.9337825,Central Region
Uttar Pradesh,2023,3,Ghaziabad,3015494,9394379,28.711241,77.4445372,Central Region
Uttar Pradesh,2023,4,Amethi,395189,30895306,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2023,4,Siddharthnagar,401710,41494780,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2023,4,Auraiya,302994,23039825,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2023,4,Sambhal,325104,37522869,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2023,4,Kanpur Nagar,1960237,86675125,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2023,4,Aligarh,1072743,73607812,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2023,4,Mahoba,164319,12654601,25.292924,79.8848158,Central Region
Uttar Pradesh,2023,4,Lucknow,3186571,148083456,28.8067822,79.0140742,Central Region
Uttar Pradesh,2023,4,Sant Kabeer Nagar,310417,25866431,28.8067822,79.0140742,Central Region
Uttar Pradesh,2023,4,Hathras,368002,29000539,27.5996322,78.0497369,Central Region
Uttar Pradesh,2023,4,Budaun,430560,48051313,28.027692,79.1254409,Central Region
Uttar Pradesh,2023,4,Moradabad,727297,64163072,29.0786044,79.0507168,Central Region
Uttar Pradesh,2023,4,Kushinagar,823423,55135346,26.8632735,83.9553228,Central Region
Uttar Pradesh,2023,4,Baghpat,375341,21569638,28.9464293,77.2170076,Central Region
Uttar Pradesh,2023,4,Shahjahanpur,502913,48642099,27.8552433,79.8944047,Central Region
Uttar Pradesh,2023,4,Muzaffarnagar,700352,50494046,27.8552433,79.8944047,Central Region
Uttar Pradesh,2023,4,Ambedkar Nagar,488532,30536593,28.6400895,77.42868,Central Region
Uttar Pradesh,2023,4,Bahraich,364487,57174806,27.5727012,81.6061717,Central Region
Uttar Pradesh,2023,4,Jalaun,366996,25657593,26.0,79.5,Central Region
Uttar Pradesh,2023,4,Rampur,391004,45904795,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2023,4,Ballia,767019,44942864,25.7506229,84.1472,Central Region
Uttar Pradesh,2023,4,Shravasti,94916,15835254,25.7506229,84.1472,Central Region
Uttar Pradesh,2023,4,Kasganj,254145,24997700,27.969777,78.5981655,Central Region
Uttar Pradesh,2023,4,Varanasi,1924417,89738813,25.1297376,82.6059987,Central Region
Uttar Pradesh,2023,4,Gautam Buddha Nagar,3820774,200361329,28.5770068,77.3394731,Central Region
Uttar Pradesh,2023,4,Basti,516186,42857595,28.630261,77.4133068,Central Region
Uttar Pradesh,2023,4,Shamli,298326,24690565,28.630261,77.4133068,Central Region
Uttar Pradesh,2023,4,Maharajganj,529416,41868002,27.1436733,83.5395965,Central Region
Uttar Pradesh,2023,4,Etawah,398062,25410860,26.7879984,79.0061831,Central Region
Uttar Pradesh,2023,4,Etah,343522,30557664,27.5562222,78.658988,Central Region
Uttar Pradesh,2023,4,Banda,248365,24132741,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2023,4,Bijnor,695660,55105282,29.3843229,78.13645,Central Region
Uttar Pradesh,2023,4,Hardoi,512143,46558339,28.0047122,78.476874,Central Region
Uttar Pradesh,2023,4,Balrampur,240792,35573816,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2023,4,Amroha,387699,35912059,28.0047122,78.476874,Central Region
Uttar Pradesh,2023,4,Pilibhit,372820,32082692,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2023,4,Mainpuri,397265,29016860,27.2307398,79.0406375,Central Region
Uttar Pradesh,2023,4,Kanpur Dehat,302011,25363143,27.2307398,79.0406375,Central Region
Uttar Pradesh,2023,4,Jaunpur,1042297,62873795,25.7592013,82.6968142,Central Region
Uttar Pradesh,2023,4,Kaushambi,204407,23699966,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2023,4,Hapur,451187,29380863,28.7299677,77.775499,Central Region
Uttar Pradesh,2023,4,Hamirpur,208559,17220089,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2023,4,Meerut,1317753,74055478,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2023,4,Mathura,993194,64929332,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2023,4,Chitrakoot,145422,15147151,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2023,4,Lalitpur,248358,20285176,24.6967125,78.411697,Central Region
Uttar Pradesh,2023,4,Mau,467613,31848054,25.2133779,83.0334827,Central Region
Uttar Pradesh,2023,4,Mirzapur,499366,37629370,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2023,4,Bulandshahr,843853,61313934,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2023,4,Gonda,485877,49022792,27.8306549,77.8773701,Central Region
Uttar Pradesh,2023,4,Jhansi,726583,41322510,28.6839951,77.4530398,Central Region
Uttar Pradesh,2023,4,Chandauli,475799,33047043,28.6839951,77.4530398,Central Region
Uttar Pradesh,2023,4,Bhadohi,364298,20749344,28.6839951,77.4530398,Central Region
Uttar Pradesh,2023,4,Pratapgarh,594683,45683900,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2023,4,Saharanpur,908127,72631733,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2023,4,Bara Banki,465595,41284092,26.9013312,81.2151601,Central Region
Uttar Pradesh,2023,4,Bareilly,1207371,81182620,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2023,4,Sitapur,642311,51056687,28.3548882,79.4185378,Central Region
Uttar Pradesh,2023,4,Sultanpur,482871,32113223,26.2627557,82.069966,Central Region
Uttar Pradesh,2023,4,Agra,1757237,110440684,27.1705419,78.0107255,Central Region
Uttar Pradesh,2023,4,Fatehpur,364381,37518708,27.1705419,78.0107255,Central Region
Uttar Pradesh,2023,4,Rae Bareli,417675,30585094,26.25,81.25,Central Region
Uttar Pradesh,2023,4,Firozabad,660775,43378710,28.3800183,79.4181912,Central Region
Uttar Pradesh,2023,4,Kheri,720682,61528647,28.4299696,80.3176448,Central Region
Uttar Pradesh,2023,4,Gorakhpur,1422116,83542232,26.7494212,83.3665766,Central Region
Uttar Pradesh,2023,4,Unnao,467584,40764529,26.5,80.5,Central Region
Uttar Pradesh,2023,4,Prayagraj,2077118,103452379,25.5,81.5,Central Region
Uttar Pradesh,2023,4,Sonbhadra,433764,32431995,25.5,81.5,Central Region
Uttar Pradesh,2023,4,Ghazipur,824058,52383983,28.6643991,77.3208548,Central Region
Uttar Pradesh,2023,4,Farrukhabad,370585,26257045,27.3817304,79.602854,Central Region
Uttar Pradesh,2023,4,Kannauj,320592,24201664,27.3817304,79.602854,Central Region
Uttar Pradesh,2023,4,Azamgarh,926613,61225133,26.0637645,83.1833871,Central Region
Uttar Pradesh,2023,4,Ayodhya,590944,35619574,26.0637645,83.1833871,Central Region
Uttar Pradesh,2023,4,Deoria,788077,46431943,28.3778393,79.9337825,Central Region
Uttar Pradesh,2023,4,Ghaziabad,3120359,143398849,28.711241,77.4445372,Central Region
Uttar Pradesh,2024,1,Amethi,412459,27400051,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,1,Siddharthnagar,419741,74523976,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,1,Auraiya,316229,25045838,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,1,Sambhal,338406,49777506,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,1,Kanpur Nagar,2038863,44178328,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,1,Aligarh,1116196,29887061,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2024,1,Mahoba,171978,36270996,25.292924,79.8848158,Central Region
Uttar Pradesh,2024,1,Lucknow,3309599,38451083,28.8067822,79.0140742,Central Region
Uttar Pradesh,2024,1,Sant Kabeer Nagar,324099,10615423,28.8067822,79.0140742,Central Region
Uttar Pradesh,2024,1,Hathras,383279,10401970,27.5996322,78.0497369,Central Region
Uttar Pradesh,2024,1,Budaun,448663,83958040,28.027692,79.1254409,Central Region
Uttar Pradesh,2024,1,Moradabad,756605,32006796,29.0786044,79.0507168,Central Region
Uttar Pradesh,2024,1,Kushinagar,859776,13054842,26.8632735,83.9553228,Central Region
Uttar Pradesh,2024,1,Baghpat,390418,10342105,28.9464293,77.2170076,Central Region
Uttar Pradesh,2024,1,Shahjahanpur,525540,68362077,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,1,Muzaffarnagar,727767,29199588,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,1,Ambedkar Nagar,509939,7438717,28.6400895,77.42868,Central Region
Uttar Pradesh,2024,1,Bahraich,380792,165461525,27.5727012,81.6061717,Central Region
Uttar Pradesh,2024,1,Jalaun,383401,54226688,26.0,79.5,Central Region
Uttar Pradesh,2024,1,Rampur,406952,36281261,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2024,1,Ballia,799919,13307515,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,1,Shravasti,99409,65773605,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,1,Kasganj,264977,23138617,27.969777,78.5981655,Central Region
Uttar Pradesh,2024,1,Varanasi,2000419,9045274,25.1297376,82.6059987,Central Region
Uttar Pradesh,2024,1,Gautam Buddha Nagar,3965080,26947860,28.5770068,77.3394731,Central Region
Uttar Pradesh,2024,1,Basti,538611,15412951,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,1,Shamli,310348,16187714,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,1,Maharajganj,553104,36340117,27.1436733,83.5395965,Central Region
Uttar Pradesh,2024,1,Etawah,414603,28351593,26.7879984,79.0061831,Central Region
Uttar Pradesh,2024,1,Etah,357881,27196200,27.5562222,78.658988,Central Region
Uttar Pradesh,2024,1,Banda,259923,79453463,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2024,1,Bijnor,724249,40743858,29.3843229,78.13645,Central Region
Uttar Pradesh,2024,1,Hardoi,534801,121241786,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,1,Balrampur,251771,84315069,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2024,1,Amroha,403289,21816018,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,1,Pilibhit,389195,39950637,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2024,1,Mainpuri,414239,33493341,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,1,Kanpur Dehat,315586,40383771,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,1,Jaunpur,1086857,11022980,25.7592013,82.6968142,Central Region
Uttar Pradesh,2024,1,Kaushambi,213688,24256802,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2024,1,Hapur,469396,13264438,28.7299677,77.775499,Central Region
Uttar Pradesh,2024,1,Hamirpur,218191,39070049,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2024,1,Meerut,1369150,24294581,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2024,1,Mathura,1033503,30021758,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2024,1,Chitrakoot,152320,48422227,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2024,1,Lalitpur,259525,87946629,24.6967125,78.411697,Central Region
Uttar Pradesh,2024,1,Mau,487619,4134362,25.2133779,83.0334827,Central Region
Uttar Pradesh,2024,1,Mirzapur,521361,63307300,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,1,Bulandshahr,877737,26144923,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,1,Gonda,506569,66276611,27.8306549,77.8773701,Central Region
Uttar Pradesh,2024,1,Jhansi,757395,63221866,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,1,Chandauli,495520,22039578,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,1,Bhadohi,380059,4364803,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,1,Pratapgarh,620622,28375970,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2024,1,Saharanpur,943863,46240151,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2024,1,Bara Banki,486273,60390128,26.9013312,81.2151601,Central Region
Uttar Pradesh,2024,1,Bareilly,1256323,42580038,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2024,1,Sitapur,671937,145964796,28.3548882,79.4185378,Central Region
Uttar Pradesh,2024,1,Sultanpur,503749,18516414,26.2627557,82.069966,Central Region
Uttar Pradesh,2024,1,Agra,1827812,37361995,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,1,Fatehpur,381333,56023012,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,1,Rae Bareli,435763,29587643,26.25,81.25,Central Region
Uttar Pradesh,2024,1,Firozabad,688869,29725106,28.3800183,79.4181912,Central Region
Uttar Pradesh,2024,1,Kheri,753192,120985522,28.4299696,80.3176448,Central Region
Uttar Pradesh,2024,1,Gorakhpur,1482201,17422010,26.7494212,83.3665766,Central Region
Uttar Pradesh,2024,1,Unnao,488566,65243656,26.5,80.5,Central Region
Uttar Pradesh,2024,1,Prayagraj,2163437,80929849,25.5,81.5,Central Region
Uttar Pradesh,2024,1,Sonbhadra,452947,90188049,25.5,81.5,Central Region
Uttar Pradesh,2024,1,Ghazipur,859165,18659841,28.6643991,77.3208548,Central Region
Uttar Pradesh,2024,1,Farrukhabad,386506,33831563,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,1,Kannauj,335088,27476688,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,1,Azamgarh,965487,17172586,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,1,Ayodhya,615546,24534786,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,1,Deoria,822245,6919865,28.3778393,79.9337825,Central Region
Uttar Pradesh,2024,1,Ghaziabad,3240845,17144049,28.711241,77.4445372,Central Region
Uttar Pradesh,2024,2,Amethi,429051,39464948,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,2,Siddharthnagar,437375,110598813,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,2,Auraiya,328681,29738649,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,2,Sambhal,351080,35443086,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,2,Kanpur Nagar,2116734,45129938,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,2,Aligarh,1158317,36930020,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2024,2,Mahoba,178622,38683791,25.292924,79.8848158,Central Region
Uttar Pradesh,2024,2,Lucknow,3433006,47402948,28.8067822,79.0140742,Central Region
Uttar Pradesh,2024,2,Sant Kabeer Nagar,337675,16221674,28.8067822,79.0140742,Central Region
Uttar Pradesh,2024,2,Hathras,398301,9927576,27.5996322,78.0497369,Central Region
Uttar Pradesh,2024,2,Budaun,465793,95471199,28.027692,79.1254409,Central Region
Uttar Pradesh,2024,2,Moradabad,784878,22017185,29.0786044,79.0507168,Central Region
Uttar Pradesh,2024,2,Kushinagar,895806,12111348,26.8632735,83.9553228,Central Region
Uttar Pradesh,2024,2,Baghpat,405383,7362274,28.9464293,77.2170076,Central Region
Uttar Pradesh,2024,2,Shahjahanpur,545890,77237666,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,2,Muzaffarnagar,755396,25634828,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,2,Ambedkar Nagar,530541,14349261,28.6400895,77.42868,Central Region
Uttar Pradesh,2024,2,Bahraich,396243,148851987,27.5727012,81.6061717,Central Region
Uttar Pradesh,2024,2,Jalaun,398348,51086342,26.0,79.5,Central Region
Uttar Pradesh,2024,2,Rampur,422262,28805540,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2024,2,Ballia,831867,16811765,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,2,Shravasti,103389,71065319,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,2,Kasganj,275142,26803321,27.969777,78.5981655,Central Region
Uttar Pradesh,2024,2,Varanasi,2075958,5128679,25.1297376,82.6059987,Central Region
Uttar Pradesh,2024,2,Gautam Buddha Nagar,4112477,32386945,28.5770068,77.3394731,Central Region
Uttar Pradesh,2024,2,Basti,560595,12037411,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,2,Shamli,321583,16943240,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,2,Maharajganj,575735,26592099,27.1436733,83.5395965,Central Region
Uttar Pradesh,2024,2,Etawah,430496,32848093,26.7879984,79.0061831,Central Region
Uttar Pradesh,2024,2,Etah,371678,19898393,27.5562222,78.658988,Central Region
Uttar Pradesh,2024,2,Banda,269920,82142295,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2024,2,Bijnor,751997,38189522,29.3843229,78.13645,Central Region
Uttar Pradesh,2024,2,Hardoi,556162,150687897,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,2,Balrampur,261871,84404652,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2024,2,Amroha,418496,27413406,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,2,Pilibhit,404127,46082537,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2024,2,Mainpuri,430293,24854406,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,2,Kanpur Dehat,328226,45710929,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,2,Jaunpur,1130628,10407761,25.7592013,82.6968142,Central Region
Uttar Pradesh,2024,2,Kaushambi,222389,34849346,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2024,2,Hapur,487287,7786283,28.7299677,77.775499,Central Region
Uttar Pradesh,2024,2,Hamirpur,226701,67705497,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2024,2,Meerut,1420863,24582087,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2024,2,Mathura,1072845,31895652,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2024,2,Chitrakoot,158230,51937392,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2024,2,Lalitpur,269502,105146065,24.6967125,78.411697,Central Region
Uttar Pradesh,2024,2,Mau,507576,4262965,25.2133779,83.0334827,Central Region
Uttar Pradesh,2024,2,Mirzapur,542176,80660008,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,2,Bulandshahr,911090,29183526,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,2,Gonda,526723,61859840,27.8306549,77.8773701,Central Region
Uttar Pradesh,2024,2,Jhansi,786024,68059883,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,2,Chandauli,514978,16701130,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,2,Bhadohi,395588,3236529,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,2,Pratapgarh,645757,42603253,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,2024,2,Saharanpur,978594,70288398,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,2024,2,Bara Banki,505739,62139041,26.9013312,81.2151601,Central Region
Uttar Pradesh,2024,2,Bareilly,1304230,51917908,28.457876,79.40557093743058,Central Region
Uttar Pradesh,2024,2,Sitapur,699452,143647304,28.3548882,79.4185378,Central Region
Uttar Pradesh,2024,2,Sultanpur,524326,17296304,26.2627557,82.069966,Central Region
Uttar Pradesh,2024,2,Agra,1897322,43003594,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,2,Fatehpur,396778,67768598,27.1705419,78.0107255,Central Region
Uttar Pradesh,2024,2,Rae Bareli,452768,42254313,26.25,81.25,Central Region
Uttar Pradesh,2024,2,Firozabad,715346,21649872,28.3800183,79.4181912,Central Region
Uttar Pradesh,2024,2,Kheri,783099,143870488,28.4299696,80.3176448,Central Region
Uttar Pradesh,2024,2,Gorakhpur,1541095,23660990,26.7494212,83.3665766,Central Region
Uttar Pradesh,2024,2,Unnao,508370,80682700,26.5,80.5,Central Region
Uttar Pradesh,2024,2,Prayagraj,2246704,75993474,25.5,81.5,Central Region
Uttar Pradesh,2024,2,Sonbhadra,471008,118115705,25.5,81.5,Central Region
Uttar Pradesh,2024,2,Ghazipur,893318,13550439,28.6643991,77.3208548,Central Region
Uttar Pradesh,2024,2,Farrukhabad,401679,30193474,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,2,Kannauj,348114,32640153,27.3817304,79.602854,Central Region
Uttar Pradesh,2024,2,Azamgarh,1004139,24987202,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,2,Ayodhya,639622,25477939,26.0637645,83.1833871,Central Region
Uttar Pradesh,2024,2,Deoria,855641,4432794,28.3778393,79.9337825,Central Region
Uttar Pradesh,2024,2,Ghaziabad,3364054,19815259,28.711241,77.4445372,Central Region
Uttar Pradesh,2024,3,Amethi,383395,11374941,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,3,Siddharthnagar,546683,31511468,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,3,Auraiya,386088,10624378,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,3,Sambhal,588265,33426079,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,3,Kanpur Nagar,2099245,40637308,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,2024,3,Aligarh,1411491,35229003,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,2024,3,Mahoba,257240,68735994,25.292924,79.8848158,Central Region
Uttar Pradesh,2024,3,Lucknow,3565800,27711636,28.8067822,79.0140742,Central Region
Uttar Pradesh,2024,3,Hathras,491163,8692904,27.5996322,78.0497369,Central Region
Uttar Pradesh,2024,3,Budaun,733342,74018882,28.027692,79.1254409,Central Region
Uttar Pradesh,2024,3,Moradabad,1121274,19525592,29.0786044,79.0507168,Central Region
Uttar Pradesh,2024,3,Kushinagar,988000,38910414,26.8632735,83.9553228,Central Region
Uttar Pradesh,2024,3,Shahjahanpur,711551,32064471,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,3,Muzaffarnagar,976297,57612990,27.8552433,79.8944047,Central Region
Uttar Pradesh,2024,3,Ambedkar Nagar,583487,86403355,28.6400895,77.42868,Central Region
Uttar Pradesh,2024,3,Bahraich,669846,51658200,27.5727012,81.6061717,Central Region
Uttar Pradesh,2024,3,Jalaun,510356,77026176,26.0,79.5,Central Region
Uttar Pradesh,2024,3,Rampur,614362,25381119,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,2024,3,Ballia,899921,14555136,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,3,Shravasti,170483,33634911,25.7506229,84.1472,Central Region
Uttar Pradesh,2024,3,Kasganj,392401,18478567,27.969777,78.5981655,Central Region
Uttar Pradesh,2024,3,Varanasi,2027531,5001518,25.1297376,82.6059987,Central Region
Uttar Pradesh,2024,3,Basti,637030,6618303,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,3,Shamli,462346,21860802,28.630261,77.4133068,Central Region
Uttar Pradesh,2024,3,Maharajganj,692465,18514620,27.1436733,83.5395965,Central Region
Uttar Pradesh,2024,3,Etawah,513344,13658254,26.7879984,79.0061831,Central Region
Uttar Pradesh,2024,3,Etah,495308,16694753,27.5562222,78.658988,Central Region
Uttar Pradesh,2024,3,Raebareli,586694,27264024,,,Central Region
Uttar Pradesh,2024,3,Banda,371190,87365454,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,2024,3,Bijnor,956137,79992549,29.3843229,78.13645,Central Region
Uttar Pradesh,2024,3,Hardoi,746121,56556089,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,3,Balrampur,376656,40452439,26.0849232204,83.1977435446,Central Region
Uttar Pradesh,2024,3,Amroha,581328,40553598,28.0047122,78.476874,Central Region
Uttar Pradesh,2024,3,Pilibhit,490562,56651864,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,2024,3,Mainpuri,562330,14691832,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,3,Kanpur Dehat,398195,41242357,27.2307398,79.0406375,Central Region
Uttar Pradesh,2024,3,Jaunpur,1161206,2361400,25.7592013,82.6968142,Central Region
Uttar Pradesh,2024,3,Kaushambi,278599,17514374,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,2024,3,Hapur,589903,7074830,28.7299677,77.775499,Central Region
Uttar Pradesh,2024,3,Hamirpur,297923,62128815,25.9522649791,80.150605438,Central Region
Uttar Pradesh,2024,3,Meerut,1591722,34056080,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,2024,3,Mathura,1322736,35066736,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,2024,3,Chitrakoot,212604,33812310,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,2024,3,Lalitpur,383108,77118495,24.6967125,78.411697,Central Region
Uttar Pradesh,2024,3,Mau,604915,862468,25.2133779,83.0334827,Central Region
Uttar Pradesh,2024,3,Mirzapur,635393,41300957,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,3,Gautambuddha Nagar,4449683,37525701,,,Central Region
Uttar Pradesh,2024,3,Bulandshahr,1167058,40964720,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,2024,3,Sant Kabir Nagar,403343,5831849,,,Central Region
Uttar Pradesh,2024,3,Lakhimpur Kheri,1031784,80027681,,,Central Region
Uttar Pradesh,2024,3,Gonda,709484,19863135,27.8306549,77.8773701,Central Region
Uttar Pradesh,2024,3,Jhansi,900467,58198545,28.6839951,77.4530398,Central Region
Uttar Pradesh,2024,3,Bagpat,462441,18358615,,,Central Region
Uttar Pradesh,2024,3,Chandauli,592743,32777229,28.6839951,77.4530398,Central Region
