State,District,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Region
Uttar Pradesh,Pratapgarh,25.9219600442,82.0024335326,25.9219600442,82.0024335326,Central Region
Uttar Pradesh,Amethi,26.1561764,81.80450839427581,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,Siddharthnagar,26.1561764,81.80450839427581,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,Auraiya,26.1561764,81.80450839427581,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,Sambhal,26.1561764,81.80450839427581,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,Kanpur Nagar,26.1561764,81.80450839427581,26.1561764,81.80450839427581,Central Region
Uttar Pradesh,Aligarh,27.87698975,78.13729027600994,27.87698975,78.13729027600994,Central Region
Uttar Pradesh,Mahoba,25.292924,79.8848158,25.292924,79.8848158,Central Region
Uttar Pradesh,Lucknow,28.8067822,79.0140742,28.8067822,79.0140742,Central Region
Uttar Pradesh,Sant Kabeer Nagar,28.8067822,79.0140742,28.8067822,79.0140742,Central Region
Uttar Pradesh,Hathras,27.5996322,78.0497369,27.5996322,78.0497369,Central Region
Uttar Pradesh,Budaun,28.027692,79.1254409,28.027692,79.1254409,Central Region
Uttar Pradesh,Moradabad,29.0786044,79.0507168,29.0786044,79.0507168,Central Region
Uttar Pradesh,Kushinagar,26.8632735,83.9553228,26.8632735,83.9553228,Central Region
Uttar Pradesh,Baghpat,28.9464293,77.2170076,28.9464293,77.2170076,Central Region
Uttar Pradesh,Shahjahanpur,27.8552433,79.8944047,27.8552433,79.8944047,Central Region
Uttar Pradesh,Muzaffarnagar,27.8552433,79.8944047,27.8552433,79.8944047,Central Region
Uttar Pradesh,Ambedkar Nagar,28.6400895,77.42868,28.6400895,77.42868,Central Region
Uttar Pradesh,Bahraich,27.5727012,81.6061717,27.5727012,81.6061717,Central Region
Uttar Pradesh,Jalaun,26.0,79.5,26.0,79.5,Central Region
Uttar Pradesh,Rampur,28.79406825,79.1859304458554,28.79406825,79.1859304458554,Central Region
Uttar Pradesh,Ballia,25.7506229,84.1472,25.7506229,84.1472,Central Region
Uttar Pradesh,Shravasti,25.7506229,84.1472,25.7506229,84.1472,Central Region
Uttar Pradesh,Kasganj,27.969777,78.5981655,27.969777,78.5981655,Central Region
Uttar Pradesh,Varanasi,25.1297376,82.6059987,25.1297376,82.6059987,Central Region
Uttar Pradesh,Gautam Buddha Nagar,28.5770068,77.3394731,28.5770068,77.3394731,Central Region
Uttar Pradesh,Basti,28.630261,77.4133068,28.630261,77.4133068,Central Region
Uttar Pradesh,Shamli,28.630261,77.4133068,28.630261,77.4133068,Central Region
Uttar Pradesh,Maharajganj,27.1436733,83.5395965,27.1436733,83.5395965,Central Region
Uttar Pradesh,Etawah,26.7879984,79.0061831,26.7879984,79.0061831,Central Region
Uttar Pradesh,Etah,27.5562222,78.658988,27.5562222,78.658988,Central Region
Uttar Pradesh,Banda,25.4892744,80.33507542764347,25.4892744,80.33507542764347,Central Region
Uttar Pradesh,Bijnor,29.3843229,78.13645,29.3843229,78.13645,Central Region
Uttar Pradesh,Hardoi,28.0047122,78.476874,28.0047122,78.476874,Central Region
Uttar Pradesh,Amroha,28.0047122,78.476874,28.0047122,78.476874,Central Region
Uttar Pradesh,Pilibhit,28.49520765,80.10754080018077,28.49520765,80.10754080018077,Central Region
Uttar Pradesh,Mainpuri,27.2307398,79.0406375,27.2307398,79.0406375,Central Region
Uttar Pradesh,Kanpur Dehat,27.2307398,79.0406375,27.2307398,79.0406375,Central Region
Uttar Pradesh,Jaunpur,25.7592013,82.6968142,25.7592013,82.6968142,Central Region
Uttar Pradesh,Kaushambi,28.64364045,77.32463494964549,28.64364045,77.32463494964549,Central Region
Uttar Pradesh,Hapur,28.7299677,77.775499,28.7299677,77.775499,Central Region
Uttar Pradesh,Meerut,28.6859637,77.43533643685419,28.6859637,77.43533643685419,Central Region
Uttar Pradesh,Mathura,27.5591791,77.68175451707637,27.5591791,77.68175451707637,Central Region
Uttar Pradesh,Chitrakoot,25.19631215,80.91390945066726,25.19631215,80.91390945066726,Central Region
Uttar Pradesh,Lalitpur,24.6967125,78.411697,24.6967125,78.411697,Central Region
Uttar Pradesh,Mau,25.2133779,83.0334827,25.2133779,83.0334827,Central Region
Uttar Pradesh,Mirzapur,24.9325993,82.64710860698771,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,Bulandshahr,24.9325993,82.64710860698771,24.9325993,82.64710860698771,Central Region
Uttar Pradesh,Gonda,27.8306549,77.8773701,27.8306549,77.8773701,Central Region
Uttar Pradesh,Jhansi,28.6839951,77.4530398,28.6839951,77.4530398,Central Region
Uttar Pradesh,Chandauli,28.6839951,77.4530398,28.6839951,77.4530398,Central Region
Uttar Pradesh,Bhadohi,28.6839951,77.4530398,28.6839951,77.4530398,Central Region
Uttar Pradesh,Saharanpur,29.95566895,77.5596488632492,29.95566895,77.5596488632492,Central Region
Uttar Pradesh,Bara Banki,26.9013312,81.2151601,26.9013312,81.2151601,Central Region
Uttar Pradesh,Bareilly,28.457876,79.40557093743058,28.457876,79.40557093743058,Central Region
Uttar Pradesh,Sitapur,28.3548882,79.4185378,28.3548882,79.4185378,Central Region
Uttar Pradesh,Sultanpur,26.2627557,82.069966,26.2627557,82.069966,Central Region
Uttar Pradesh,Agra,27.1705419,78.0107255,27.1705419,78.0107255,Central Region
Uttar Pradesh,Fatehpur,27.1705419,78.0107255,27.1705419,78.0107255,Central Region
Uttar Pradesh,Rae Bareli,26.25,81.25,26.25,81.25,Central Region
Uttar Pradesh,Firozabad,28.3800183,79.4181912,28.3800183,79.4181912,Central Region
Uttar Pradesh,Kheri,28.4299696,80.3176448,28.4299696,80.3176448,Central Region
Uttar Pradesh,Gorakhpur,26.7494212,83.3665766,26.7494212,83.3665766,Central Region
Uttar Pradesh,Unnao,26.5,80.5,26.5,80.5,Central Region
Uttar Pradesh,Prayagraj,25.5,81.5,25.5,81.5,Central Region
Uttar Pradesh,Sonbhadra,25.5,81.5,25.5,81.5,Central Region
Uttar Pradesh,Ghazipur,28.6643991,77.3208548,28.6643991,77.3208548,Central Region
Uttar Pradesh,Farrukhabad,27.3817304,79.602854,27.3817304,79.602854,Central Region
Uttar Pradesh,Kannauj,27.3817304,79.602854,27.3817304,79.602854,Central Region
Uttar Pradesh,Azamgarh,26.0637645,83.1833871,26.0637645,83.1833871,Central Region
Uttar Pradesh,Ayodhya,26.0637645,83.1833871,26.0637645,83.1833871,Central Region
Uttar Pradesh,Deoria,28.3778393,79.9337825,28.3778393,79.9337825,Central Region
Uttar Pradesh,Ghaziabad,28.711241,77.4445372,28.711241,77.4445372,Central Region
Uttarakhand,Bageshwar,28.711241,77.4445372,28.711241,77.4445372,Northern Region
Uttarakhand,Udham Singh Nagar,28.711241,77.4445372,28.711241,77.4445372,Northern Region
Uttarakhand,Haridwar,30.1921734,79.1874877,30.1921734,79.1874877,Northern Region
Uttarakhand,Champawat,29.3321606,80.0928787,29.3321606,80.0928787,Northern Region
Uttarakhand,Nainital,29.2185482,79.52951525,29.2185482,79.52951525,Northern Region
Uttarakhand,Dehradun,29.2185482,79.52951525,29.2185482,79.52951525,Northern Region
Uttarakhand,Chamoli,30.4996323,79.61879245944404,30.4996323,79.61879245944404,Northern Region
Uttarakhand,Almora,30.6309236,78.1603603,30.6309236,78.1603603,Northern Region
Uttarakhand,Uttarkashi,30.9654214,78.63368731187963,30.9654214,78.63368731187963,Northern Region
Uttarakhand,Pithoragarh,30.12666775,80.48338013734374,30.12666775,80.48338013734374,Northern Region
Uttarakhand,Rudraprayag,30.2864682,78.9814996,30.2864682,78.9814996,Northern Region
Uttarakhand,Pauri Garhwal,30.1507888,78.7737617,30.1507888,78.7737617,Northern Region
Uttarakhand,Tehri Garhwal,30.5,78.666667,30.5,78.666667,Northern Region
West Bengal,South Twenty Four Parganas,30.5,78.666667,30.5,78.666667,Eastern Region
West Bengal,Purba Bardhaman,30.5,78.666667,30.5,78.666667,Eastern Region
West Bengal,Uttar Dinajpur,25.6098202,88.1327333,25.6098202,88.1327333,Eastern Region
West Bengal,Kalimpong,27.02787695,88.64606085772425,27.02787695,88.64606085772425,Eastern Region
West Bengal,Murshidabad,24.08632855,88.26684963941861,24.08632855,88.26684963941861,Eastern Region
West Bengal,Paschim Medinipur,21.8360051,87.4317229,21.8360051,87.4317229,Eastern Region
West Bengal,Dakshin Dinajpur,21.8360051,87.4317229,21.8360051,87.4317229,Eastern Region
West Bengal,Jalpaiguri,26.62648365,88.73407701468993,26.62648365,88.73407701468993,Eastern Region
West Bengal,Purulia,23.3409582,86.359433,23.3409582,86.359433,Eastern Region
West Bengal,North Twenty Four Parganas,23.3409582,86.359433,23.3409582,86.359433,Eastern Region
West Bengal,Bankura,23.0662415,87.3251923,23.0662415,87.3251923,Eastern Region
West Bengal,Jhargram,22.447609,86.998449,22.447609,86.998449,Eastern Region
West Bengal,Howrah,22.5801698,88.3362713,22.5801698,88.3362713,Eastern Region
West Bengal,Hooghly,22.8924411,88.3994271,22.8924411,88.3994271,Eastern Region
West Bengal,Kolkata,26.5257678,88.7198637,26.5257678,88.7198637,Eastern Region
West Bengal,Koch Bihar,26.25,89.5,26.25,89.5,Eastern Region
West Bengal,Alipurduar,26.4811994,89.5279728,26.4811994,89.5279728,Eastern Region
West Bengal,Paschim Bardhaman,26.4811994,89.5279728,26.4811994,89.5279728,Eastern Region
West Bengal,Nadia,23.4056806,88.4913312,23.4056806,88.4913312,Eastern Region
West Bengal,Birbhum,24.0,87.583333,24.0,87.583333,Eastern Region
West Bengal,Purba Medinipur,22.2788123,87.92250435718134,22.2788123,87.92250435718134,Eastern Region
West Bengal,Maldah,25.0,88.0,25.0,88.0,Eastern Region
West Bengal,Darjiling,26.75,88.25,26.75,88.25,Eastern Region
