State,Year,Quarter,Pincode,Registered_users,Region
Chhattisgarh,2022,2,492009,97149,Central Region
Chhattisgarh,2022,2,490023,96605,Central Region
Chhattisgarh,2022,2,495450,84459,Central Region
Chhattisgarh,2022,2,494001,83653,Central Region
Chhattisgarh,2022,3,492001,273586,Central Region
Chhattisgarh,2022,3,495001,219881,Central Region
Chhattisgarh,2022,3,497001,159641,Central Region
Chhattisgarh,2022,3,491001,133077,Central Region
Chhattisgarh,2022,3,491441,119363,Central Region
Chhattisgarh,2022,3,496005,109817,Central Region
Chhattisgarh,2022,3,492009,102118,Central Region
Chhattisgarh,2022,3,490023,101541,Central Region
Chhattisgarh,2022,3,495450,88925,Central Region
Chhattisgarh,2022,3,494001,88104,Central Region
Chhattisgarh,2022,4,492001,286884,Central Region
Chhattisgarh,2022,4,495001,230659,Central Region
Chhattisgarh,2022,4,497001,167148,Central Region
Chhattisgarh,2022,4,491001,139295,Central Region
Chhattisgarh,2022,4,491441,124619,Central Region
Chhattisgarh,2022,4,496005,115217,Central Region
Chhattisgarh,2022,4,492009,107033,Central Region
Chhattisgarh,2022,4,490023,106532,Central Region
Chhattisgarh,2022,4,495450,93326,Central Region
Chhattisgarh,2022,4,494001,92244,Central Region
Chhattisgarh,2023,1,492001,299741,Central Region
Chhattisgarh,2023,1,495001,241101,Central Region
Chhattisgarh,2023,1,497001,175004,Central Region
Chhattisgarh,2023,1,491001,145556,Central Region
Chhattisgarh,2023,1,491441,130250,Central Region
Chhattisgarh,2023,1,496005,120618,Central Region
Chhattisgarh,2023,1,492009,111857,Central Region
Chhattisgarh,2023,1,490023,111318,Central Region
Chhattisgarh,2023,1,495450,97597,Central Region
Chhattisgarh,2023,1,494001,96517,Central Region
Chhattisgarh,2023,2,492001,310425,Central Region
Chhattisgarh,2023,2,495001,249785,Central Region
Chhattisgarh,2023,2,497001,182451,Central Region
Chhattisgarh,2023,2,491001,151138,Central Region
Chhattisgarh,2023,2,491441,135501,Central Region
Chhattisgarh,2023,2,496005,125306,Central Region
Chhattisgarh,2023,2,492009,115855,Central Region
Chhattisgarh,2023,2,490023,115541,Central Region
Chhattisgarh,2023,2,495450,101392,Central Region
Chhattisgarh,2023,2,494001,100315,Central Region
Chhattisgarh,2023,3,492001,322356,Central Region
Chhattisgarh,2023,3,495001,259634,Central Region
Chhattisgarh,2023,3,497001,189873,Central Region
Chhattisgarh,2023,3,491001,157089,Central Region
Chhattisgarh,2023,3,491441,140800,Central Region
Chhattisgarh,2023,3,496005,130435,Central Region
Chhattisgarh,2023,3,492009,120315,Central Region
Chhattisgarh,2023,3,490023,119960,Central Region
Chhattisgarh,2023,3,495450,105476,Central Region
Chhattisgarh,2023,3,494001,104414,Central Region
Chhattisgarh,2023,4,492001,332868,Central Region
Chhattisgarh,2023,4,495001,268341,Central Region
Chhattisgarh,2023,4,497001,196463,Central Region
Chhattisgarh,2023,4,491001,162406,Central Region
Chhattisgarh,2023,4,491441,145795,Central Region
Chhattisgarh,2023,4,496005,134929,Central Region
Chhattisgarh,2023,4,492009,124316,Central Region
Chhattisgarh,2023,4,490023,124113,Central Region
Chhattisgarh,2023,4,495450,109138,Central Region
Chhattisgarh,2023,4,494001,107925,Central Region
Chhattisgarh,2024,1,492001,345337,Central Region
Chhattisgarh,2024,1,495001,278504,Central Region
Chhattisgarh,2024,1,497001,204368,Central Region
Chhattisgarh,2024,1,491001,168651,Central Region
Chhattisgarh,2024,1,491441,151705,Central Region
Chhattisgarh,2024,1,496005,140288,Central Region
Chhattisgarh,2024,1,492009,128941,Central Region
Chhattisgarh,2024,1,490023,128901,Central Region
Chhattisgarh,2024,1,495450,113506,Central Region
Chhattisgarh,2024,1,494001,112189,Central Region
Chhattisgarh,2024,2,492001,357857,Central Region
Chhattisgarh,2024,2,495001,288713,Central Region
Chhattisgarh,2024,2,497001,211871,Central Region
Chhattisgarh,2024,2,491001,174971,Central Region
Chhattisgarh,2024,2,491441,157264,Central Region
Chhattisgarh,2024,2,496005,145586,Central Region
Chhattisgarh,2024,2,492009,133745,Central Region
Chhattisgarh,2024,2,490023,133739,Central Region
Chhattisgarh,2024,2,495450,117658,Central Region
Chhattisgarh,2024,2,494001,116308,Central Region
Chhattisgarh,2024,3,492001,521527,Central Region
Chhattisgarh,2024,3,495001,327291,Central Region
Chhattisgarh,2024,3,497001,269624,Central Region
Chhattisgarh,2024,3,496001,244806,Central Region
Chhattisgarh,2024,3,491001,237603,Central Region
Chhattisgarh,2024,3,491441,176824,Central Region
Chhattisgarh,2024,3,493221,167870,Central Region
Chhattisgarh,2024,3,494001,156652,Central Region
Chhattisgarh,2024,3,492099,130619,Central Region
Chhattisgarh,2024,3,491995,125067,Central Region
Chhattisgarh,2024,4,492001,538574,Central Region
Chhattisgarh,2024,4,495001,338017,Central Region
Chhattisgarh,2024,4,497001,278257,Central Region
Chhattisgarh,2024,4,496001,252162,Central Region
Chhattisgarh,2024,4,491001,245572,Central Region
Chhattisgarh,2024,4,491441,181778,Central Region
Chhattisgarh,2024,4,493221,172681,Central Region
Chhattisgarh,2024,4,494001,160981,Central Region
Chhattisgarh,2024,4,492099,134380,Central Region
Chhattisgarh,2024,4,491995,130023,Central Region
Dadra And Nagar Haveli And Daman And Diu,2018,1,396230,26888,
Dadra And Nagar Haveli And Daman And Diu,2018,1,396210,12153,
Dadra And Nagar Haveli And Daman And Diu,2018,1,396215,6390,
Dadra And Nagar Haveli And Daman And Diu,2018,1,396235,5140,
Dadra And Nagar Haveli And Daman And Diu,2018,1,362520,1330,
Dadra And Nagar Haveli And Daman And Diu,2018,1,362571,767,
Dadra And Nagar Haveli And Daman And Diu,2018,1,362540,365,
Dadra And Nagar Haveli And Daman And Diu,2018,1,396220,134,
Dadra And Nagar Haveli And Daman And Diu,2018,1,362570,91,
Dadra And Nagar Haveli And Daman And Diu,2018,2,396230,36053,
Dadra And Nagar Haveli And Daman And Diu,2018,2,396210,16275,
Dadra And Nagar Haveli And Daman And Diu,2018,2,396215,8687,
Dadra And Nagar Haveli And Daman And Diu,2018,2,396235,7032,
Dadra And Nagar Haveli And Daman And Diu,2018,2,362520,1728,
Dadra And Nagar Haveli And Daman And Diu,2018,2,362571,930,
Dadra And Nagar Haveli And Daman And Diu,2018,2,362540,463,
Dadra And Nagar Haveli And Daman And Diu,2018,2,396220,182,
Dadra And Nagar Haveli And Daman And Diu,2018,2,362570,108,
Dadra And Nagar Haveli And Daman And Diu,2018,3,396230,46381,
Dadra And Nagar Haveli And Daman And Diu,2018,3,396210,20999,
Dadra And Nagar Haveli And Daman And Diu,2018,3,396215,11408,
Dadra And Nagar Haveli And Daman And Diu,2018,3,396235,9245,
Dadra And Nagar Haveli And Daman And Diu,2018,3,362520,2056,
Dadra And Nagar Haveli And Daman And Diu,2018,3,362571,1076,
Dadra And Nagar Haveli And Daman And Diu,2018,3,362540,573,
Dadra And Nagar Haveli And Daman And Diu,2018,3,396220,244,
Dadra And Nagar Haveli And Daman And Diu,2018,3,362570,125,
Dadra And Nagar Haveli And Daman And Diu,2018,4,396230,58055,
Dadra And Nagar Haveli And Daman And Diu,2018,4,396210,27039,
Dadra And Nagar Haveli And Daman And Diu,2018,4,396215,14722,
Dadra And Nagar Haveli And Daman And Diu,2018,4,396235,11778,
Dadra And Nagar Haveli And Daman And Diu,2018,4,362520,2456,
Dadra And Nagar Haveli And Daman And Diu,2018,4,362571,1336,
Dadra And Nagar Haveli And Daman And Diu,2018,4,362540,686,
Dadra And Nagar Haveli And Daman And Diu,2018,4,396220,308,
Dadra And Nagar Haveli And Daman And Diu,2018,4,362570,131,
Dadra And Nagar Haveli And Daman And Diu,2019,1,396230,69568,
Dadra And Nagar Haveli And Daman And Diu,2019,1,396210,32703,
Dadra And Nagar Haveli And Daman And Diu,2019,1,396215,18018,
Dadra And Nagar Haveli And Daman And Diu,2019,1,396235,14419,
Dadra And Nagar Haveli And Daman And Diu,2019,1,362520,2879,
Dadra And Nagar Haveli And Daman And Diu,2019,1,362571,1582,
Dadra And Nagar Haveli And Daman And Diu,2019,1,362540,842,
Dadra And Nagar Haveli And Daman And Diu,2019,1,396220,372,
Dadra And Nagar Haveli And Daman And Diu,2019,1,362570,149,
Dadra And Nagar Haveli And Daman And Diu,2019,2,396230,78132,
Dadra And Nagar Haveli And Daman And Diu,2019,2,396210,37160,
Dadra And Nagar Haveli And Daman And Diu,2019,2,396215,20428,
Dadra And Nagar Haveli And Daman And Diu,2019,2,396235,16250,
Dadra And Nagar Haveli And Daman And Diu,2019,2,362520,3291,
Dadra And Nagar Haveli And Daman And Diu,2019,2,362571,1785,
Dadra And Nagar Haveli And Daman And Diu,2019,2,362540,947,
Dadra And Nagar Haveli And Daman And Diu,2019,2,396220,417,
Dadra And Nagar Haveli And Daman And Diu,2019,2,362570,170,
Dadra And Nagar Haveli And Daman And Diu,2019,3,396230,87039,
Dadra And Nagar Haveli And Daman And Diu,2019,3,396210,41395,
Dadra And Nagar Haveli And Daman And Diu,2019,3,396215,22996,
Dadra And Nagar Haveli And Daman And Diu,2019,3,396235,18290,
Dadra And Nagar Haveli And Daman And Diu,2019,3,362520,3618,
Dadra And Nagar Haveli And Daman And Diu,2019,3,362571,1908,
Dadra And Nagar Haveli And Daman And Diu,2019,3,362540,1044,
Dadra And Nagar Haveli And Daman And Diu,2019,3,396220,463,
Dadra And Nagar Haveli And Daman And Diu,2019,3,362570,176,
Dadra And Nagar Haveli And Daman And Diu,2019,4,396230,97116,
Dadra And Nagar Haveli And Daman And Diu,2019,4,396210,46041,
Dadra And Nagar Haveli And Daman And Diu,2019,4,396215,25932,
Dadra And Nagar Haveli And Daman And Diu,2019,4,396235,20689,
Dadra And Nagar Haveli And Daman And Diu,2019,4,362520,3953,
Dadra And Nagar Haveli And Daman And Diu,2019,4,362571,2041,
Dadra And Nagar Haveli And Daman And Diu,2019,4,362540,1138,
Dadra And Nagar Haveli And Daman And Diu,2019,4,396220,497,
Dadra And Nagar Haveli And Daman And Diu,2019,4,362570,191,
Dadra And Nagar Haveli And Daman And Diu,2020,1,396230,107112,
Dadra And Nagar Haveli And Daman And Diu,2020,1,396210,50829,
Dadra And Nagar Haveli And Daman And Diu,2020,1,396215,28959,
Dadra And Nagar Haveli And Daman And Diu,2020,1,396235,23143,
Dadra And Nagar Haveli And Daman And Diu,2020,1,362520,4269,
Dadra And Nagar Haveli And Daman And Diu,2020,1,362571,2223,
Dadra And Nagar Haveli And Daman And Diu,2020,1,362540,1217,
Dadra And Nagar Haveli And Daman And Diu,2020,1,396220,541,
Dadra And Nagar Haveli And Daman And Diu,2020,1,362570,203,
Dadra And Nagar Haveli And Daman And Diu,2020,2,396230,119858,
Dadra And Nagar Haveli And Daman And Diu,2020,2,396210,56796,
Dadra And Nagar Haveli And Daman And Diu,2020,2,396215,32569,
Dadra And Nagar Haveli And Daman And Diu,2020,2,396235,26145,
Dadra And Nagar Haveli And Daman And Diu,2020,2,362520,4635,
Dadra And Nagar Haveli And Daman And Diu,2020,2,362571,2541,
Dadra And Nagar Haveli And Daman And Diu,2020,2,362540,1398,
Dadra And Nagar Haveli And Daman And Diu,2020,2,396220,651,
Dadra And Nagar Haveli And Daman And Diu,2020,2,362570,221,
Dadra And Nagar Haveli And Daman And Diu,2020,3,396230,131460,
Dadra And Nagar Haveli And Daman And Diu,2020,3,396210,61967,
Dadra And Nagar Haveli And Daman And Diu,2020,3,396215,35428,
Dadra And Nagar Haveli And Daman And Diu,2020,3,396235,28723,
Dadra And Nagar Haveli And Daman And Diu,2020,3,362520,5010,
Dadra And Nagar Haveli And Daman And Diu,2020,3,362571,2821,
Dadra And Nagar Haveli And Daman And Diu,2020,3,362540,1581,
Dadra And Nagar Haveli And Daman And Diu,2020,3,396220,713,
Dadra And Nagar Haveli And Daman And Diu,2020,3,362570,243,
Dadra And Nagar Haveli And Daman And Diu,2020,4,396230,145541,
Dadra And Nagar Haveli And Daman And Diu,2020,4,396210,68594,
Dadra And Nagar Haveli And Daman And Diu,2020,4,396215,39109,
Dadra And Nagar Haveli And Daman And Diu,2020,4,396235,31891,
Dadra And Nagar Haveli And Daman And Diu,2020,4,362520,5447,
Dadra And Nagar Haveli And Daman And Diu,2020,4,362571,3079,
Dadra And Nagar Haveli And Daman And Diu,2020,4,362540,1750,
Dadra And Nagar Haveli And Daman And Diu,2020,4,396220,808,
Dadra And Nagar Haveli And Daman And Diu,2020,4,362570,274,
Dadra And Nagar Haveli And Daman And Diu,2021,1,396230,157679,
Dadra And Nagar Haveli And Daman And Diu,2021,1,396210,74340,
Dadra And Nagar Haveli And Daman And Diu,2021,1,396215,42510,
Dadra And Nagar Haveli And Daman And Diu,2021,1,396235,34583,
Dadra And Nagar Haveli And Daman And Diu,2021,1,362520,5885,
Dadra And Nagar Haveli And Daman And Diu,2021,1,362571,3337,
Dadra And Nagar Haveli And Daman And Diu,2021,1,362540,1890,
Dadra And Nagar Haveli And Daman And Diu,2021,1,396220,878,
Dadra And Nagar Haveli And Daman And Diu,2021,1,362570,294,
Dadra And Nagar Haveli And Daman And Diu,2021,2,396230,169433,
Dadra And Nagar Haveli And Daman And Diu,2021,2,396210,79673,
Dadra And Nagar Haveli And Daman And Diu,2021,2,396215,45646,
Dadra And Nagar Haveli And Daman And Diu,2021,2,396235,37083,
Dadra And Nagar Haveli And Daman And Diu,2021,2,362520,6307,
Dadra And Nagar Haveli And Daman And Diu,2021,2,362571,3577,
Dadra And Nagar Haveli And Daman And Diu,2021,2,362540,2027,
Dadra And Nagar Haveli And Daman And Diu,2021,2,396220,939,
Dadra And Nagar Haveli And Daman And Diu,2021,2,362570,309,
Dadra And Nagar Haveli And Daman And Diu,2021,3,396230,182708,
Dadra And Nagar Haveli And Daman And Diu,2021,3,396210,85704,
Dadra And Nagar Haveli And Daman And Diu,2021,3,396215,49261,
Dadra And Nagar Haveli And Daman And Diu,2021,3,396235,40023,
Dadra And Nagar Haveli And Daman And Diu,2021,3,362520,6787,
Dadra And Nagar Haveli And Daman And Diu,2021,3,362571,3850,
Dadra And Nagar Haveli And Daman And Diu,2021,3,362540,2189,
Dadra And Nagar Haveli And Daman And Diu,2021,3,396220,1011,
Dadra And Nagar Haveli And Daman And Diu,2021,3,362570,341,
Dadra And Nagar Haveli And Daman And Diu,2021,4,396230,196135,
Dadra And Nagar Haveli And Daman And Diu,2021,4,396210,91807,
Dadra And Nagar Haveli And Daman And Diu,2021,4,396215,52915,
Dadra And Nagar Haveli And Daman And Diu,2021,4,396235,42975,
Dadra And Nagar Haveli And Daman And Diu,2021,4,362520,7231,
Dadra And Nagar Haveli And Daman And Diu,2021,4,362571,4107,
Dadra And Nagar Haveli And Daman And Diu,2021,4,362540,2349,
Dadra And Nagar Haveli And Daman And Diu,2021,4,396220,1084,
Dadra And Nagar Haveli And Daman And Diu,2021,4,362570,360,
Dadra And Nagar Haveli And Daman And Diu,2022,1,396230,208830,
Dadra And Nagar Haveli And Daman And Diu,2022,1,396210,97488,
Dadra And Nagar Haveli And Daman And Diu,2022,1,396215,56396,
Dadra And Nagar Haveli And Daman And Diu,2022,1,396235,45747,
Dadra And Nagar Haveli And Daman And Diu,2022,1,362520,7714,
Dadra And Nagar Haveli And Daman And Diu,2022,1,362571,4360,
Dadra And Nagar Haveli And Daman And Diu,2022,1,362540,2504,
Dadra And Nagar Haveli And Daman And Diu,2022,1,396220,1145,
Dadra And Nagar Haveli And Daman And Diu,2022,1,362570,386,
Dadra And Nagar Haveli And Daman And Diu,2022,2,396230,220980,
Dadra And Nagar Haveli And Daman And Diu,2022,2,396210,103014,
Dadra And Nagar Haveli And Daman And Diu,2022,2,396215,59641,
Dadra And Nagar Haveli And Daman And Diu,2022,2,396235,48364,
Dadra And Nagar Haveli And Daman And Diu,2022,2,362520,8149,
Dadra And Nagar Haveli And Daman And Diu,2022,2,362571,4611,
Dadra And Nagar Haveli And Daman And Diu,2022,2,362540,2642,
Dadra And Nagar Haveli And Daman And Diu,2022,2,396220,1206,
Dadra And Nagar Haveli And Daman And Diu,2022,2,362570,409,
Dadra And Nagar Haveli And Daman And Diu,2022,3,396230,233674,
Dadra And Nagar Haveli And Daman And Diu,2022,3,396210,108872,
Dadra And Nagar Haveli And Daman And Diu,2022,3,396215,63078,
Dadra And Nagar Haveli And Daman And Diu,2022,3,396235,51249,
Dadra And Nagar Haveli And Daman And Diu,2022,3,362520,8564,
Dadra And Nagar Haveli And Daman And Diu,2022,3,362571,4883,
Dadra And Nagar Haveli And Daman And Diu,2022,3,362540,2790,
Dadra And Nagar Haveli And Daman And Diu,2022,3,396220,1269,
Dadra And Nagar Haveli And Daman And Diu,2022,3,362570,428,
Dadra And Nagar Haveli And Daman And Diu,2022,4,396230,246264,
Dadra And Nagar Haveli And Daman And Diu,2022,4,396210,114561,
Dadra And Nagar Haveli And Daman And Diu,2022,4,396215,66595,
Dadra And Nagar Haveli And Daman And Diu,2022,4,396235,53953,
Dadra And Nagar Haveli And Daman And Diu,2022,4,362520,8942,
Dadra And Nagar Haveli And Daman And Diu,2022,4,362571,5114,
Dadra And Nagar Haveli And Daman And Diu,2022,4,362540,2925,
Dadra And Nagar Haveli And Daman And Diu,2022,4,396220,1325,
Dadra And Nagar Haveli And Daman And Diu,2022,4,362570,446,
Dadra And Nagar Haveli And Daman And Diu,2023,1,396230,258320,
Dadra And Nagar Haveli And Daman And Diu,2023,1,396210,120136,
Dadra And Nagar Haveli And Daman And Diu,2023,1,396215,69913,
Dadra And Nagar Haveli And Daman And Diu,2023,1,396235,56631,
Dadra And Nagar Haveli And Daman And Diu,2023,1,362520,9335,
Dadra And Nagar Haveli And Daman And Diu,2023,1,362571,5384,
Dadra And Nagar Haveli And Daman And Diu,2023,1,362540,3057,
Dadra And Nagar Haveli And Daman And Diu,2023,1,396220,1383,
Dadra And Nagar Haveli And Daman And Diu,2023,1,362570,458,
Dadra And Nagar Haveli And Daman And Diu,2023,2,396230,269152,
Dadra And Nagar Haveli And Daman And Diu,2023,2,396210,124984,
Dadra And Nagar Haveli And Daman And Diu,2023,2,396215,72836,
Dadra And Nagar Haveli And Daman And Diu,2023,2,396235,58973,
Dadra And Nagar Haveli And Daman And Diu,2023,2,362520,9700,
Dadra And Nagar Haveli And Daman And Diu,2023,2,362571,5612,
Dadra And Nagar Haveli And Daman And Diu,2023,2,362540,3177,
Dadra And Nagar Haveli And Daman And Diu,2023,2,396220,1447,
Dadra And Nagar Haveli And Daman And Diu,2023,2,362570,483,
Dadra And Nagar Haveli And Daman And Diu,2023,3,396230,280334,
Dadra And Nagar Haveli And Daman And Diu,2023,3,396210,130050,
Dadra And Nagar Haveli And Daman And Diu,2023,3,396215,75883,
Dadra And Nagar Haveli And Daman And Diu,2023,3,396235,61512,
Dadra And Nagar Haveli And Daman And Diu,2023,3,362520,10090,
Dadra And Nagar Haveli And Daman And Diu,2023,3,362571,5845,
Dadra And Nagar Haveli And Daman And Diu,2023,3,362540,3309,
Dadra And Nagar Haveli And Daman And Diu,2023,3,396220,1504,
Dadra And Nagar Haveli And Daman And Diu,2023,3,362570,508,
Dadra And Nagar Haveli And Daman And Diu,2023,4,396230,291092,
Dadra And Nagar Haveli And Daman And Diu,2023,4,396210,134878,
Dadra And Nagar Haveli And Daman And Diu,2023,4,396215,78882,
Dadra And Nagar Haveli And Daman And Diu,2023,4,396235,63852,
Dadra And Nagar Haveli And Daman And Diu,2023,4,362520,10454,
Dadra And Nagar Haveli And Daman And Diu,2023,4,362571,6077,
Dadra And Nagar Haveli And Daman And Diu,2023,4,362540,3436,
